Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_missing,PT08.S1(CO)_missing,C6H6(GT)_missing,PT08.S2(NMHC)_missing,NOx(GT)_missing,PT08.S3(NOx)_missing,NO2(GT)_missing,PT08.S4(NO2)_missing,PT08.S5(O3)_missing,T_missing,RH_missing,AH_missing,KMeans_Cluster,Hierarchical_Cluster,TSNE_1,TSNE_2
24/04/2004,22.00.00,-0.3722682397725932,-0.4389180148363624,-0.7815509794612362,-1.1162499208167824,-1.2115503755080574,1.4233489331692109,-1.4166000233265472,-0.1505965265599403,-1.2824088338784605,-0.6259072823486403,1.794862083782473,0.383865495398462,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-7.8486123,5.5906763
24/04/2004,23.00.00,-0.2432566881954155,-0.453372358960498,-0.7560303574619838,-1.0503683373318164,-1.109049889529981,1.4233489331692109,-1.0504793504183887,-0.2675944650058972,-1.3761027259992384,-0.7876745749610469,1.6299028843621832,0.0457469975358178,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-7.391234,5.180577
25/04/2004,00.00.00,-0.3077624639840045,-0.631642603158171,-0.76879066846161,-1.0736206609147456,-1.156883449653083,1.5274835789580254,-1.0992954401394766,-0.3995921391500535,-1.4515783613187545,-0.7067909286548437,1.0348714864532795,-0.2021560266818609,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-6.3681684,4.6120057
25/04/2004,01.00.00,-0.2432566881954155,-0.5497346531214024,-0.6667081804646001,-0.8953528467789559,-1.0885497923343657,1.3105364002313282,-0.9528471709762132,-0.2855941478437366,-1.3708975097703062,-0.6836813154244998,0.8758036870122856,-0.2643213110422573,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-5.716013,4.842907
25/04/2004,02.00.00,-0.4367740155611821,-0.8050947326477986,-0.7049891134634789,-0.9651098175277432,-1.1432167181893398,1.4407047074673467,-0.9528471709762132,-0.4115919277086132,-1.3474740367401117,-0.6490168955789842,0.5576680881302983,-0.4169547734555885,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-5.3074055,4.9891405
25/04/2004,03.00.00,-0.2432566881954155,-0.6364607178662162,-0.5901463144668428,-0.7790912288643103,0.1134169283164344,1.1022671086536988,0.0257018773122729,-0.273594359285177,-1.144470603811759,-0.6605717021941561,0.5517766881510022,-0.4361603084612396,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-64.63599,14.253971
25/04/2004,04.00.00,-1.2213769146829645,-1.5470843976867616,-1.0112365774545082,-1.6161748778497582,-1.4165513474642102,2.482051165355494,-1.9291689653979691,-0.9995815670780372,-1.745673078253419,-0.672126508809328,0.1158130896830931,-0.7280338996655401,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-27.026327,0.30417272
25/04/2004,05.00.00,-0.888314446081304,-1.6145380035993946,-1.0750381324526397,-1.8099442410408344,-1.478051639051056,2.482051165355494,-2.24647354858504,-1.0685803512897554,-1.862790443404392,-0.672126508809328,0.0981388897452046,-0.7351096230886747,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-26.838219,0.2783422
25/04/2004,06.00.00,-0.7593028945041264,-1.4169953005695408,-1.0239968884541346,-1.6781810740709024,-1.3413843244136208,2.482051165355494,-1.8315367859557936,-0.9185829943077594,-1.8003278486572063,-0.6374620889638122,0.0038764900764674,-0.7505245919747893,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-27.99266,0.49313527
25/04/2004,07.00.00,-0.6947971187155375,-1.2917243181603653,-0.9857159554552558,-1.5619194561562568,-1.2867173985586469,2.482051165355494,-1.514232202768723,-0.8105848972807224,-1.6806078753917677,-0.556578442657609,-0.0373633097786047,-0.6994783015650328,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.797144,0.7640012
25/04/2004,08.00.00,-0.6947971187155375,-1.2772699740362297,-0.9601953334560034,-1.4921624854074695,-1.3003841300223904,2.482051165355494,-1.6362724270714424,-0.822584685839282,-1.6858130916206997,-0.4525851831210619,-0.1964311092195988,-0.7022580500526928,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.771378,1.105493
25/04/2004,09.00.00,-0.5657855671383598,-1.0749091562983306,-0.8708731564586198,-1.2983931222163938,-1.2457172041674165,2.347543914544941,-1.5630482924898108,-0.7445860602086442,-1.654581794247107,-0.3717015368148587,-0.3142591088055202,-0.6994783015650328,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-29.319342,1.9001576
25/04/2004,10.00.00,-0.4367740155611821,-1.041182353342014,-0.8453525344593673,-1.2286361514676063,-1.156883449653083,2.243409268756127,-1.3677839336054596,-0.714586588812245,-1.607734848186718,-0.19837943758728,-0.6265033077082117,-0.7629071079652747,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-31.248026,2.33367
25/04/2004,11.00.00,-0.501279791349771,-1.1375446475029185,-0.8198319124601149,-1.1743807297741051,-1.1773835468486986,2.1305967358182443,-1.3189678438843715,-0.783585373023963,-1.6337609293313786,-0.1290505978962489,-0.8385937069628703,-0.8758659783274588,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-31.931234,2.3470829
25/04/2004,12.00.00,-0.4367740155611821,-1.1327265327948732,-0.8198319124601149,-1.1705053425102836,-1.1842169125805704,2.0004284285822256,-1.465416113047635,-0.8075849501410824,-1.646773969903709,-0.1059409846659052,-0.9033991067351272,-0.9026526455721824,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-32.11982,2.3672328
25/04/2004,13.00.00,-0.5657855671383598,-1.2917243181603653,-0.883633467458246,-1.3255208330631445,-1.2047170097761857,2.4299838424610867,-1.465416113047635,-0.9275828357266792,-1.691018307849632,-0.0481669515900457,-1.0919239060726014,-1.0161169247503046,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-33.174362,1.1375607
25/04/2004,14.00.00,-0.6302913429269487,-1.4025409564454052,-0.9091540894574984,-1.3720254802290026,-1.2935507642905186,2.482051165355494,-1.6606804719319863,-1.050580668451916,-1.7534809025968174,-0.0019477251293579,-1.2981229053479637,-1.1573786888050266,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-33.720444,0.8752789
25/04/2004,15.00.00,-0.501279791349771,-1.0845453857144212,-0.7305097354627313,-1.0193652392212444,-1.1842169125805704,2.230392438032525,-1.2945597990238278,-0.8195847386996421,-1.6259531049879803,0.1251551476375327,-1.3864939050374048,-1.141458311102974,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-33.65929,2.58639
25/04/2004,16.00.00,-0.2432566881954155,-0.8050947326477986,-0.5901463144668428,-0.7713404543366672,-1.0065494035519047,1.9310053313896829,-0.9284391261156693,-0.7055867473933252,-1.4229496720596275,0.2175936005589079,-1.4807563047061418,-1.1687503871636358,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.565524,19.56928
25/04/2004,17.00.00,-0.1787509124068267,-0.8677302238523864,-0.5646256924675904,-0.7364619689622736,-1.0202161350156482,1.731413926961121,-0.8796230363945814,-0.7055867473933252,-1.3422688205111797,0.1482647608678768,-1.4336251048717734,-1.1700139092034811,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.7383175,19.715195
25/04/2004,18.00.00,-0.1142451366182378,-0.4678267030846337,-0.3987416494724495,-0.4923125713415179,-0.9040489175738282,1.2714859080605228,-0.7087667223707741,-0.3305933549383354,-1.0299558467752523,0.0211618881009858,-1.2627745054721873,-1.114924348266219,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10.180751,19.623102
25/04/2004,19.00.00,0.6598241728448285,0.3416165678669622,0.3285960775062452,0.3912757248097881,-0.7263814085451625,0.2344783937469093,-0.2938299597415277,0.2873957558274877,-0.2075316826039767,-0.0597217582052173,-1.1154895059897856,-1.042650887587059,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.003366,23.366945
25/04/2004,20.00.00,0.5308126212676507,-0.0631050676088357,-0.1180148074806726,-0.1202753940146522,-0.6648811169583166,0.6380001461785664,-0.2694219148809838,-0.1055973194653415,-0.3324568720983477,-0.19837943758728,-0.897507706755831,-0.9860451002019824,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.143326,21.546844
25/04/2004,21.00.00,-0.1787509124068267,-0.7617317002753917,-0.5135844484690856,-0.6550788364220217,-0.8903821861100848,1.1890459801443778,-0.5379104083469668,-0.4325915576860926,-0.7540793866418497,-0.3254823103541711,-0.7207657073769489,-0.9622908858528878,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.0546,17.568268
25/04/2004,22.00.00,0.7243299486334172,0.134437635421018,0.4944801205013862,0.5617927644179349,-0.7810483344001365,0.1997668451506377,-0.464686273765335,0.5993902583500392,-0.1710951690014518,-0.4063659566603743,-0.5734807078945472,-0.9248906334734625,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30.565063,20.872002
25/04/2004,23.00.00,0.2727895181132953,-0.5786433413696737,-0.2711385394761872,-0.3101693699419066,-0.8767154546463413,0.7985410584363225,-0.8063989018129497,-0.2255952050509383,-0.6760011432078679,-0.44103037650589,-0.4261957084121454,-0.848826606674766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.6702,18.154448
26/04/2004,00.00.00,-0.3722682397725932,-0.9881830915535168,-0.6667081804646001,-0.910854395834242,-1.197883644044314,1.575211958277899,-1.3433758887449156,-0.5135901304563705,-1.316242739366519,-0.4872496029665776,-0.2553451090125595,-0.7704882402043475,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-11.84161,5.8043017
26/04/2004,01.00.00,-0.6302913429269487,-1.2531794004960035,-0.883633467458246,-1.3061438967440366,-1.3482176901454923,2.308493422374136,-1.6850885167925302,-0.7025868002536853,-1.52705399663827,-0.4756947963514058,-0.219996709136783,-0.7383947803922731,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.98551,1.7844657
26/04/2004,02.00.00,-0.8238086702927153,-1.421813415277586,-0.998476266454882,-1.592922554266829,-1.4575515418554408,2.482051165355494,-2.1244333242823203,-0.9065832057491996,-1.696223524078564,-0.4872496029665776,-0.2317795090953753,-0.7601273594776148,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-27.559694,0.85476875
26/04/2004,03.00.00,-0.888314446081304,-1.556720627102852,-1.062277821453013,-1.786691917457905,0.1134169283164344,2.482051165355494,0.0257018773122729,-1.0175812499158767,-1.78471219997041,-0.4988044095817495,-0.290693508888336,-0.812942580743155,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-57.96061,2.2276843
26/04/2004,04.00.00,-1.2213769146829645,-1.5952655447672135,-1.0877984434522656,-1.8758258245258,-1.5053851019785431,2.482051165355494,-2.319697683166672,-1.0895799812672349,-1.8263539298018672,-0.4872496029665776,-0.3672817086191847,-0.8503428331225806,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-27.135187,-0.2719305
26/04/2004,05.00.00,-0.8238086702927153,-1.392904727029315,-1.0112365774545082,-1.6161748778497582,-1.334550958681749,2.482051165355494,-1.6606804719319863,-0.8885835229113602,-1.6728000510483694,-0.5103592161969214,-0.3142591088055202,-0.8420035876596004,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.788662,0.6667811
26/04/2004,06.00.00,-0.5657855671383598,-0.9640925180132908,-0.7305097354627313,-1.015489851957423,-1.0953831580662374,1.9179885006660808,-0.977255215836757,-0.4415913991050124,-1.3110375231375868,-0.4988044095817495,-0.3201505087848164,-0.8329062289727133,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-12.592632,4.993412
26/04/2004,07.00.00,0.1437779665361175,-0.2172847382662825,-0.2073369844780561,-0.2249108501378332,-0.7810483344001365,0.6640338076257701,-0.5135023634864229,0.0294003018184547,-0.6109359403462162,-0.4525851831210619,-0.3319333087434082,-0.793989750145473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.387882,17.657558
26/04/2004,08.00.00,0.2727895181132953,-0.3136470324271869,-0.0286926304832889,-0.0156399378914712,-0.6580477512264449,0.3820024752810635,-0.5623184532075107,0.1073989274490926,-0.4599846697071847,-0.3832563434300305,-0.4438699083500335,-0.7990438383048548,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.170107,17.628633
26/04/2004,09.00.00,-0.1787509124068267,-0.7569135855673466,-0.4880638264698331,-0.612449576519985,-0.8015484315957518,1.089250277930097,-0.6843586775102302,-0.3335933020779754,-0.7827080759009764,-0.2330438574327958,-0.638286107666804,-0.8094047190315875,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.422062,17.672787
26/04/2004,10.00.00,-0.1787509124068267,-0.7569135855673466,-0.4753035154702068,-0.6046988019923419,-0.8220485287913671,1.1847070365698438,-0.7087667223707741,-0.3785925091725741,-0.9180436978532116,-0.0019477251293579,-0.9976615064038644,-0.8831944061585623,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.180605,19.776098
26/04/2004,11.00.00,-0.2432566881954155,-0.8725483385604317,-0.5008241374694593,-0.6434526746305571,-0.9040489175738282,1.167351262271708,-0.8308069466734936,-0.4295916105464527,-1.0820080090645734,0.0558263079465015,-1.0330099062796407,-0.8677794372724477,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.198953,20.046276
26/04/2004,12.00.00,-0.1142451366182378,-0.5834614560777188,-0.3221797834746922,-0.3915525024821585,-0.9177156490375716,0.9070146477996712,-0.7819908569524058,-0.123597002303181,-0.9753010763714648,0.1482647608678768,-1.0801411061140092,-0.8306318893009914,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12.377488,20.633623
26/04/2004,13.00.00,-0.0497393608296489,-0.5015535060409502,-0.2838988504758134,-0.3372970807886572,-0.9245490147694436,0.8202357763089921,-0.9040310812551252,-0.0545982180914629,-0.9909167250582612,0.2175936005589079,-1.0919239060726014,-0.7780693724434202,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12.616915,20.749302
26/04/2004,14.00.00,-0.2432566881954155,-0.7520954708593013,-0.4753035154702068,-0.5930726402008775,-0.9860493063562894,1.0241661243120876,-0.8552149915340376,-0.2675944650058972,-1.1704966849564196,0.1598195674830484,-0.985878706445272,-0.7224744026902201,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.836087,20.344591
26/04/2004,15.00.00,-0.1787509124068267,-0.564188997245538,-0.3987416494724495,-0.4961879586053395,-0.9860493063562894,1.002471406439418,-0.8552149915340376,-0.1775960508166996,-1.0820080090645734,0.2753676336347674,-1.0389013062589365,-0.6704172946485875,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12.246305,20.564205
26/04/2004,16.00.00,-0.1142451366182378,-0.5497346531214024,-0.3477004054739445,-0.4109294388012661,-0.9518824776969306,0.8896588735015354,-0.757582812091862,-0.1325968437221008,-1.0013271575161256,0.1944839873285642,-0.9740959064866798,-0.6848214459028257,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12.5331,20.605669
26/04/2004,17.00.00,0.3372952939018842,0.0862564883405658,0.2009929675099829,0.2517617833122135,-0.7605482372045214,0.1520384658307643,-0.2694219148809838,0.5123917913004815,-0.3506751288996101,0.0327166947161578,-0.8150281070456861,-0.6873484899825166,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27.55439,21.295416
26/04/2004,18.00.00,0.9823530517877728,0.3994339443635047,0.6093229194980223,0.681929769596402,-0.569213996712112,-0.1820601894083495,0.1699228926088064,0.6923886196788767,0.0293056558124349,-0.0019477251293579,-0.7855711071492057,-0.6959404398534657,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36.1297,21.510141
26/04/2004,19.00.00,0.853341500210595,0.3127078796186909,0.430678565503255,0.5036619554606122,-0.6512143854945731,-0.0779255436195348,-0.0253414662755447,0.4853922670437223,-0.1138377904831984,-0.0597217582052173,-0.6913087074804686,-0.6790092445195364,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.581318,21.443058
26/04/2004,20.00.00,0.5953183970562396,-0.0823775264410166,0.0223486135152159,0.046366258329673,-0.7263814085451625,0.3386130395357241,-0.0741575559966326,0.1253986102869321,-0.2517760205498998,-0.1174957912810768,-0.6147205077496198,-0.6749659739920311,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26.976002,20.363867
26/04/2004,21.00.00,-0.0497393608296489,-0.3907368677559102,-0.3094194724750659,-0.3721755661630509,-0.965549209160674,0.7421347919673812,-0.2694219148809838,-0.0395984823932633,-0.4547794534782525,-0.1174957912810768,-0.6147205077496198,-0.6719335210964018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.983824,17.965916
26/04/2004,22.00.00,-0.1142451366182378,-0.6364607178662162,-0.4880638264698331,-0.620200351047628,-1.0338828664793918,0.989454575715816,-0.5623184532075107,-0.2855941478437366,-0.6916167918946642,-0.2214890508176241,-0.4968925081636984,-0.6855795591267329,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.599248,17.388275
26/04/2004,23.00.00,-0.3077624639840045,-0.8388215356041152,-0.653947869464974,-0.8876020722513128,-1.1432167181893398,1.4276878767437449,-0.9040310812551252,-0.4085919805689733,-1.068994968492243,-0.2677082772783116,-0.461544108287922,-0.6994783015650328,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.7541194,13.148975
27/04/2004,00.00.00,-0.5657855671383598,-1.1423627622109636,-0.883633467458246,-1.3061438967440366,-1.3072174957542622,2.2651039866287963,-1.489824157908179,-0.6875870645554857,-1.5140409560659398,-0.3370371169693429,-0.3672817086191847,-0.7007418236048784,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-29.395336,2.123039
27/04/2004,01.00.00,-0.6302913429269487,-1.310996776992546,-0.9474350224563772,-1.465034774560719,-1.4028846160004669,2.482051165355494,-1.782720696234706,-0.7715855844654034,-1.610337456301184,-0.3023726971238273,-0.3967387085156651,-0.6863376723506401,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.640959,1.5673903
27/04/2004,02.00.00,-0.7593028945041264,-1.2146344828316418,-0.9601953334560034,-1.4766609363521834,-1.4438848103916972,2.4126280681629506,-1.9535770102585133,-0.7265863773708047,-1.5999270238433196,-0.3139275037389992,-0.3437161087020005,-0.6580347786581019,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-28.242323,1.6328923
27/04/2004,03.00.00,-0.7593028945041264,-1.2339069416638226,-0.9729556444556297,-1.5231655835180418,0.1134169283164344,2.482051165355494,0.0257018773122729,-0.6905870116951256,-1.5530800777829306,-0.3601467301996868,-0.2023225091988949,-0.6042087397606855,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-58.04552,3.1316807
27/04/2004,04.00.00,-1.2213769146829645,-0.9110932562247934,-0.8453525344593673,-1.2441377005228924,-1.3413843244136208,1.7661254755573923,-1.5386402476292669,-0.456591134803212,-1.2043305904444783,-0.4179207632755463,0.0392248899522439,-0.4990837060455435,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-20.13253,6.13796
27/04/2004,05.00.00,-0.6302913429269487,-0.8099128473558439,-0.7432700464623576,-1.038742175540352,-1.1773835468486986,1.3626037231257355,-1.0748873952789326,-0.345593090636535,-0.7150402649248587,-0.3254823103541711,-0.1139515095094539,-0.4985782972296051,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-4.231547,12.97963
27/04/2004,06.00.00,-0.1787509124068267,0.1055289471727467,-0.0286926304832889,-0.0117645506276497,-0.8083817973276236,0.0609206507655514,-0.8796230363945814,0.4163934828320041,0.2739508185722447,-0.4525851831210619,0.2277496892897183,-0.398760056081814,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23.200312,10.665109
27/04/2004,07.00.00,1.562905033885072,2.023138600974742,1.8215524644625132,1.7476612671473195,0.5719580805104717,-1.041171017166071,0.2431470271904381,1.9403666297690827,1.7756557006191624,-0.2792630838934835,-0.0432547097579009,-0.3919370370666488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.05419,15.915817
27/04/2004,08.00.00,1.8854339128280164,1.7485060626161646,1.8725937084610185,1.782539752521713,0.0662890163519615,-0.8632743306101792,0.4140033412142455,1.7873693256474468,1.5804600920342078,-0.0250573383597016,-0.5263495080601788,-0.4955458443339761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.534157,17.10112
27/04/2004,09.00.00,0.1437779665361175,-0.1112862146892878,-0.1562957404795512,-0.1629046539166889,-0.6990479456176755,0.4731202903462764,-0.4402782289047912,0.0983990860301728,-0.220544723176307,0.1482647608678768,-0.7855711071492057,-0.5445704994799797,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.34856,18.471136
27/04/2004,10.00.00,0.1437779665361175,-0.1787398206019209,-0.1180148074806726,-0.1164000067508307,-0.6102141911033426,0.6032885975822948,-0.3182380046020716,0.0024007775616954,-0.3402646964417458,0.5180185725533775,-1.1861863057413384,-0.5799491165956525,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.55325,26.618341
27/04/2004,11.00.00,0.0147664149589398,-0.1546492470616948,-0.0414529414829151,-0.0272660996829358,-0.7673816029363931,0.6510169769021683,-0.757582812091862,0.0593997732148539,-0.6864115756657321,0.7491147048568153,-1.410059504954589,-0.6221507527264909,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.822609,28.581839
27/04/2004,12.00.00,0.4663068454790617,0.3897977149474143,0.6986450964954057,0.7710636766642969,-0.6717144826901884,0.0001754407220762,-0.6111345429285985,0.5903904169311195,-0.1867108176882482,1.0264300636209407,-1.604475704271359,-0.6241723879902438,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31.070461,32.937683
27/04/2004,13.00.00,0.853341500210595,0.7367019739266697,1.1324956704826974,1.16247779031027,-0.5487138995164967,-0.2428053994518248,-0.1229736457177204,0.974383650805029,0.2297064806263216,1.1419781297726597,-1.6987381039400966,-0.6514644640509054,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.44536,32.542572
27/04/2004,14.00.00,0.2082837423247064,0.1055289471727467,0.3668770105051239,0.4261542101841818,-0.7468815057407778,0.2995625473649185,-0.4158701840442472,0.3173952272238868,-0.3923168587310671,0.8184435445478465,-1.4748649047268458,-0.6373130172046364,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27.929134,31.412674
27/04/2004,15.00.00,0.6598241728448285,0.4283426326117761,0.7241657184946584,0.7904406129834045,-0.5555472652483685,0.0479038200419496,-0.0497495111360886,0.5903904169311195,-0.0253491145913523,0.8531079643933622,-1.49843050464403,-0.6363021995727599,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34.211132,31.335888
27/04/2004,16.00.00,0.3372952939018842,0.225981814873877,0.430678565503255,0.4959111809329691,-0.7537148714726496,0.3212572652375883,-0.3182380046020716,0.4133935356923642,-0.3532777370140761,1.0264300636209407,-1.598584304292063,-0.6176020733830472,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.26175,31.45634
27/04/2004,17.00.00,0.788835724422006,0.5632498444370421,0.8134878954920418,0.8756991327874779,-0.514547070857138,-0.0518918821723311,0.023474623445543,0.7043884082374363,-0.0149386821334881,1.003320450390597,-1.5868015043334711,-0.6052195573925617,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34.440426,31.544193
27/04/2004,18.00.00,1.1113646033649502,1.054697544657654,1.0942147374838187,1.1353500794635196,-0.398379853415318,-0.2731780044735624,0.3651872514931576,1.0313826464581874,0.3494264538917605,0.7144502850112996,-1.2627745054721873,-0.4604199316262723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.922195,25.248838
27/04/2004,19.00.00,1.4338934823078946,1.396783688928864,1.5918668664692417,1.5616426784838866,-0.3642130247559593,-0.550870393243735,0.4628194309353333,1.5023743473816549,0.7658437522063304,0.6220118320899243,-1.1213809059690818,-0.3883991753550813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.166866,25.743317
27/04/2004,20.00.00,1.2403761549421282,0.9486990210806592,1.2473384694793332,1.2709886336972729,-0.3368795618284722,-0.4901251832002598,0.6092677000985968,1.1843799505798231,0.8803585092428371,0.3678060865561426,-0.8680507068593507,-0.3813234519319467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.552727,24.336166
27/04/2004,21.00.00,0.5308126212676507,0.2645267325382388,0.430678565503255,0.4959111809329691,-0.6512143854945731,-0.0779255436195348,0.2431470271904381,0.5903904169311195,0.4509281703559369,0.1829291807133921,-0.6736345075425806,-0.3992654648977521,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37.879536,23.450422
27/04/2004,22.00.00,0.0792721907475287,-0.0968318705651522,-0.0414529414829151,-0.0233907124191142,-0.8972155518419564,0.3299351523866562,-0.2938299597415277,0.1703978173815309,-0.1815056014593161,0.0673811145616732,-0.5086753081222903,-0.3750058417327195,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.972807,18.053009
27/04/2004,23.00.00,0.2082837423247064,0.1681644383773345,0.2265135895092355,0.2866402686866071,-0.8152151630594954,-0.0996202614922045,-0.0985656008571765,0.4613926899266029,0.0865630343306882,-0.0481669515900457,-0.3378247087227044,-0.3575692375828522,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31.43586,15.81925
28/04/2004,00.00.00,-0.2432566881954155,-0.2076485088501921,-0.143535429479925,-0.1512784921252243,-1.081716426602494,0.2214615630233075,-0.7087667223707741,0.1493981874040514,-0.1060299661398003,-0.1059409846659052,-0.1728655093024146,-0.2888336386152593,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21.940586,15.848367
28/04/2004,01.00.00,-0.4367740155611821,-0.6990962090708039,-0.602906625466469,-0.7868420033919533,-1.2047170097761857,0.7377958483928472,-0.9284391261156693,-0.1745961036770597,-0.3194438315260173,-0.0250573383597016,-0.2671279089711514,-0.2701335124255467,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-2.026891,15.838624
28/04/2004,02.00.00,-0.6947971187155375,-0.993001206261562,-0.8070716014604887,-1.158879180718819,-1.2935507642905186,1.3452479488275997,-1.1725195747211083,-0.2855941478437366,-0.5666916024002933,-0.2099342442024521,0.0510076899108362,-0.2334913732700282,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-4.315817,13.198288
28/04/2004,03.00.00,-0.6947971187155375,-0.9785468621374264,-0.8198319124601149,-1.1860068915655697,0.1134169283164344,1.4667383689145503,0.0257018773122729,-0.3215935135194157,-0.8764019680217546,-0.4756947963514058,0.4516228885029688,-0.2815052107841556,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-62.78996,12.648205
28/04/2004,04.00.00,-1.2213769146829645,-1.151998991627054,-0.883633467458246,-1.302268509480215,-1.4097179817323384,1.648973999044976,-1.758312651374162,-0.3995921391500535,-0.980506292600397,-0.4179207632755463,0.4103830886478966,-0.2309643291903373,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-19.494356,6.9534645
28/04/2004,05.00.00,-0.7593028945041264,-1.1664533357511897,-0.8453525344593673,-1.2363869259952494,-1.3755511530729796,1.570873014703365,-1.782720696234706,-0.3275934077986955,-0.8946202248230171,-0.2330438574327958,0.2100754893518299,-0.1346839497541137,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-19.88749,7.629335
28/04/2004,06.00.00,-0.3722682397725932,-0.3281013765513225,-0.2073369844780561,-0.2249108501378332,-1.054382963675007,0.2735288859177149,-1.0504793504183887,0.2543963372914486,-0.0643882363083433,-0.5103592161969214,0.6754960877162197,-0.16627200075025,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.725338,8.83017
28/04/2004,07.00.00,2.4659858949253164,2.615766710064303,2.40852677044532,2.410352489260799,0.6197916406335741,-1.3015076316381078,-0.1961977802993521,2.513356533440307,1.8615417683965425,-0.3832563434300305,0.5341024882131137,-0.0957674709268734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.536674,12.038238
